GAME_NUMBER,SEASON,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,Player_ID,Game_ID
73,2022-23,"NOV 06, 2022",WAS @ MEM,L,26,2,12,0.167,0,5,0.0,0,0,0.0,4,6,10,2,0,0,2,1,4,-16,1,0022200142,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:03,81.7,78.8,106.3,111.8,-24.6,-32.9,0.133,1.0,12.5,0.118,0.207,0.159,12.5,0.167,0.167,0.226,0.233,95.67,94.89,79.08,52.0,0.012,22022,1630166.0,0022200142
74,2022-23,"NOV 04, 2022",WAS vs. BKN,L,22,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,2,4,-21,1,0022200123,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,21:32,82.9,84.1,129.9,131.8,-47.0,-47.7,0.083,0.5,12.5,0.0,0.111,0.043,25.0,0.4,0.4,0.135,0.141,99.51,98.08,81.73,44.0,0.0,22022,1630166.0,0022200123
75,2022-23,"NOV 02, 2022",WAS @ PHI,W,29,1,3,0.333,0,1,0.0,3,4,0.75,1,7,8,1,0,3,0,5,5,17,1,0022200108,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,28:47,122.4,122.4,94.1,94.7,28.3,27.7,0.043,0.0,16.7,0.04,0.212,0.138,0.0,0.333,0.525,0.078,0.078,96.21,95.87,79.89,58.0,0.069,22022,1630166.0,0022200108
76,2022-23,"OCT 31, 2022",WAS vs. PHI,L,17,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,3,0,-12,1,0022200097,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,16:42,92.8,88.6,121.9,126.5,-29.1,-37.9,0.2,0.0,66.7,0.0,0.063,0.034,0.0,0.0,0.0,0.028,0.029,98.7,99.16,82.63,35.0,-0.007,22022,1630166.0,0022200097
77,2022-23,"OCT 30, 2022",WAS @ BOS,L,11,2,4,0.5,1,1,1.0,1,2,0.5,0,1,1,1,0,0,0,2,6,-9,1,0022200089,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,11:01,110.8,100.0,133.3,133.3,-22.5,-33.3,0.143,0.0,16.7,0.0,0.143,0.05,0.0,0.625,0.615,0.185,0.202,97.51,102.39,85.33,23.0,0.052,22022,1630166.0,0022200089
78,2022-23,"OCT 28, 2022",WAS vs. IND,L,20,3,7,0.429,1,3,0.333,0,0,0.0,1,1,2,0,0,0,2,2,7,-6,1,0022200074,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,19:58,121.7,122.0,134.6,133.3,-12.9,-11.4,0.0,0.0,0.0,0.063,0.063,0.063,22.2,0.5,0.5,0.209,0.209,99.38,99.77,83.14,41.0,0.005,22022,1630166.0,0022200074
79,2022-23,"OCT 25, 2022",WAS vs. DET,W,27,3,6,0.5,1,3,0.333,2,2,1.0,0,7,7,2,1,2,0,3,9,12,1,0022200052,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:50,133.2,128.6,105.8,107.1,27.5,21.4,0.087,0.0,22.2,0.0,0.219,0.127,0.0,0.583,0.654,0.115,0.119,99.06,100.17,83.48,56.0,0.12,22022,1630166.0,0022200052
80,2022-23,"OCT 23, 2022",WAS @ CLE,L,14,1,6,0.167,0,3,0.0,0,0,0.0,0,2,2,0,2,0,1,4,2,1,1,0022200039,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,14:27,109.3,122.2,114.0,114.3,-4.7,7.9,0.0,0.0,0.0,0.0,0.154,0.067,14.3,0.167,0.167,0.219,0.217,96.8,91.35,76.12,27.0,-0.071,22022,1630166.0,0022200039
81,2022-23,"OCT 21, 2022",WAS vs. CHI,W,23,2,4,0.5,2,2,1.0,0,0,0.0,0,10,10,4,1,1,1,5,6,16,1,0022200019,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:01,131.7,126.5,96.6,95.8,35.1,30.7,0.182,4.0,44.4,0.0,0.4,0.25,11.1,0.75,0.75,0.1,0.104,98.72,101.14,84.29,49.0,0.129,22022,1630166.0,0022200019
82,2022-23,"OCT 19, 2022",WAS @ IND,W,8,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,14,1,0022200004,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,7:40,142.4,142.1,72.7,72.2,69.7,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.064,0.091,0.091,115.33,115.83,96.52,19.0,0.136,22022,1630166.0,0022200004
1,2023-24,"APR 14, 2024",WAS @ BOS,L,31,3,11,0.273,1,5,0.2,2,2,1.0,0,3,3,2,0,1,1,1,9,-14,1,0022301186,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,G,,,30:43,102.8,105.7,131.0,129.4,-28.2,-23.7,0.077,2.0,13.3,0.0,0.094,0.043,6.7,0.318,0.379,0.167,0.171,108.7,107.82,89.85,70.0,0.028,22023,1630166.0,0022301186
2,2023-24,"APR 12, 2024",WAS vs. CHI,L,38,9,15,0.6,1,4,0.25,5,8,0.625,0,12,12,8,0,0,4,3,24,5,1,0022301172,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,G,,,37:37,124.0,122.4,116.3,112.5,7.7,9.9,0.296,2.0,26.7,0.0,0.286,0.158,13.3,0.633,0.648,0.247,0.253,107.82,110.38,91.98,85.0,0.153,22023,1630166.0,0022301172
3,2023-24,"APR 09, 2024",WAS @ MIN,L,35,4,12,0.333,3,5,0.6,4,5,0.8,0,6,6,5,0,1,2,4,15,3,1,0022301152,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:00,129.9,125.7,121.6,125.0,8.3,0.7,0.185,2.5,23.8,0.0,0.143,0.081,9.5,0.458,0.528,0.198,0.209,99.84,100.11,83.43,74.0,0.066,22023,1630166.0,0022301152
4,2023-24,"APR 07, 2024",WAS @ TOR,L,41,11,19,0.579,2,6,0.333,8,12,0.667,1,9,10,5,2,3,4,3,32,1,1,0022301137,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,41:14,114.0,114.0,109.7,112.9,4.2,1.1,0.192,1.25,15.2,0.024,0.209,0.118,12.1,0.632,0.659,0.28,0.283,109.82,108.26,90.22,93.0,0.157,22023,1630166.0,0022301137
5,2023-24,"APR 05, 2024",WAS vs. POR,L,39,7,12,0.583,0,2,0.0,8,8,1.0,1,11,12,0,1,2,2,2,22,4,1,0022301117,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:30,102.3,105.1,95.2,100.0,7.1,5.1,0.0,0.0,0.0,0.022,0.229,0.129,11.8,0.583,0.709,0.191,0.191,101.01,97.25,81.04,78.0,0.191,22023,1630166.0,0022301117
6,2023-24,"APR 03, 2024",WAS vs. LAL,L,22,2,5,0.4,1,2,0.5,2,3,0.667,1,1,2,2,1,0,2,0,7,5,1,0022301103,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,21:36,117.4,113.7,105.7,108.2,11.7,5.6,0.118,1.0,22.2,0.048,0.04,0.043,22.2,0.5,0.554,0.132,0.136,110.62,111.11,92.59,51.0,0.057,22023,1630166.0,0022301103
7,2023-24,"APR 02, 2024",WAS vs. MIL,W,39,10,17,0.588,0,5,0.0,3,4,0.75,1,7,8,5,1,1,3,4,23,9,1,0022301095,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:49,111.0,111.5,102.0,102.3,9.0,9.2,0.167,1.67,19.2,0.026,0.149,0.094,11.5,0.588,0.613,0.223,0.23,107.38,106.96,89.14,87.0,0.12,22023,1630166.0,0022301095
8,2023-24,"MAR 31, 2024",WAS vs. MIA,L,38,5,12,0.417,1,3,0.333,4,4,1.0,0,9,9,6,1,1,3,1,15,-16,1,0022301081,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:16,93.5,94.2,118.3,115.5,-24.8,-21.3,0.231,2.0,26.1,0.0,0.257,0.12,13.0,0.458,0.545,0.177,0.186,105.74,106.62,88.85,86.0,0.128,22023,1630166.0,0022301081
9,2023-24,"MAR 29, 2024",WAS vs. DET,L,39,6,14,0.429,2,6,0.333,4,4,1.0,2,9,11,9,0,0,5,2,18,0,1,0022301065,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:46,90.9,89.3,89.8,90.4,1.0,-1.1,0.36,1.8,30.0,0.05,0.196,0.128,16.7,0.5,0.571,0.223,0.235,102.78,103.4,86.17,84.0,0.172,22023,1630166.0,0022301065
10,2023-24,"MAR 27, 2024",WAS vs. BKN,L,38,5,10,0.5,1,3,0.333,6,8,0.75,2,10,12,3,1,0,2,2,17,-3,1,0022301050,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,37:49,115.2,114.1,123.1,117.9,-8.0,-3.8,0.1,1.5,15.8,0.057,0.278,0.169,10.5,0.55,0.629,0.182,0.194,96.45,98.99,82.49,78.0,0.114,22023,1630166.0,0022301050
11,2023-24,"MAR 25, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0022301037,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,DNP - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12,2023-24,"MAR 23, 2024",WAS vs. TOR,W,36,8,19,0.421,3,8,0.375,3,6,0.5,3,10,13,5,1,0,1,2,22,0,1,0022301022,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:49,113.3,113.7,109.7,110.7,3.6,3.0,0.2,5.0,17.9,0.079,0.256,0.169,3.6,0.5,0.508,0.264,0.267,99.81,99.17,82.64,73.0,0.146,22023,1630166.0,0022301022
13,2023-24,"MAR 21, 2024",WAS vs. SAC,W,32,7,14,0.5,2,3,0.667,1,3,0.333,0,9,9,5,0,0,3,3,17,-3,1,0022301005,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:59,97.8,100.0,107.5,106.3,-9.7,-6.3,0.294,1.67,21.7,0.0,0.265,0.134,13.0,0.571,0.555,0.237,0.242,97.37,96.8,80.67,65.0,0.143,22023,1630166.0,0022301005
14,2023-24,"MAR 19, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0022300992,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,DNP - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15,2023-24,"MAR 17, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16,2023-24,"MAR 16, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0022300971,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17,2023-24,"MAR 14, 2024",WAS @ HOU,L,36,10,13,0.769,0,1,0.0,4,5,0.8,2,7,9,5,3,0,2,0,24,-9,1,0022300957,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,36:02,113.4,112.2,125.3,123.2,-12.0,-11.0,0.192,2.5,22.7,0.056,0.25,0.141,9.1,0.769,0.789,0.193,0.197,107.74,109.23,91.03,82.0,0.183,22023,1630166.0,0022300957
18,2023-24,"MAR 12, 2024",WAS @ MEM,L,36,6,10,0.6,0,3,0.0,4,7,0.571,1,3,4,1,0,0,3,3,16,-13,1,0022300940,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:43,94.3,93.2,113.4,110.8,-19.1,-17.6,0.048,0.33,5.9,0.029,0.083,0.057,17.6,0.6,0.612,0.203,0.207,97.73,99.45,82.88,74.0,0.057,22023,1630166.0,0022300940
19,2023-24,"MAR 10, 2024",WAS @ MIA,W,35,7,14,0.5,1,4,0.25,1,1,1.0,2,8,10,2,1,1,2,5,16,9,1,0022300926,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:29,111.4,112.2,101.3,102.8,10.1,9.4,0.087,1.0,11.1,0.061,0.186,0.132,11.1,0.536,0.554,0.195,0.201,99.78,98.75,82.29,74.0,0.103,22023,1630166.0,0022300926
20,2023-24,"MAR 08, 2024",WAS vs. CHA,W,35,8,14,0.571,1,2,0.5,1,3,0.333,3,11,14,2,0,2,1,2,18,9,1,0022300910,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:03,122.3,114.9,100.5,101.3,21.8,13.5,0.08,2.0,11.1,0.091,0.234,0.175,5.6,0.607,0.587,0.193,0.207,99.34,102.03,85.02,74.0,0.146,22023,1630166.0,0022300910
21,2023-24,"MAR 06, 2024",WAS vs. ORL,L,36,6,13,0.462,1,4,0.25,1,2,0.5,2,5,7,3,2,0,0,3,14,-12,1,0022300894,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:34,114.5,111.0,129.1,125.7,-14.6,-14.7,0.125,0.0,17.6,0.056,0.192,0.113,0.0,0.5,0.504,0.173,0.18,96.33,99.19,82.66,73.0,0.088,22023,1630166.0,0022300894
22,2023-24,"MAR 04, 2024",WAS @ UTA,L,35,6,18,0.333,0,4,0.0,4,4,1.0,5,6,11,2,1,0,5,2,16,-2,1,0022300882,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,35:03,95.2,98.7,102.0,102.6,-6.8,-3.8,0.095,0.4,7.4,0.106,0.162,0.131,18.5,0.333,0.405,0.269,0.275,109.78,107.5,89.59,79.0,0.063,22023,1630166.0,0022300882
23,2023-24,"MAR 01, 2024",WAS @ LAC,L,26,4,11,0.364,2,4,0.5,4,5,0.8,0,5,5,5,0,0,2,2,14,-15,1,0022300865,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:21,104.9,101.6,124.5,128.3,-19.6,-26.7,0.25,2.5,25.0,0.0,0.2,0.089,10.0,0.455,0.53,0.224,0.238,110.14,110.21,91.84,61.0,0.081,22023,1630166.0,0022300865
24,2023-24,"FEB 29, 2024",WAS @ LAL,L,43,5,10,0.5,3,5,0.6,2,2,1.0,2,13,15,5,1,0,2,3,15,-11,1,0022300856,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,43:17,116.1,112.1,117.7,122.8,-1.5,-10.7,0.143,2.5,27.8,0.053,0.31,0.188,11.1,0.65,0.689,0.13,0.136,101.97,101.48,84.57,91.0,0.117,22023,1630166.0,0022300856
25,2023-24,"FEB 27, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26,2023-24,"FEB 25, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27,2023-24,"FEB 23, 2024",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0022300809,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,DNP - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28,2023-24,"FEB 22, 2024",WAS @ DEN,L,27,2,12,0.167,1,3,0.333,0,0,0.0,0,4,4,1,0,0,2,2,5,-15,1,0022300800,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:09,89.9,96.8,122.7,124.6,-32.7,-27.8,0.045,0.5,6.7,0.0,0.174,0.063,13.3,0.208,0.208,0.187,0.19,114.74,109.61,91.34,63.0,-0.028,22023,1630166.0,0022300800
29,2023-24,"FEB 14, 2024",WAS @ NOP,L,40,13,24,0.542,6,10,0.6,11,13,0.846,5,10,15,3,0,1,3,2,43,14,1,0022300784,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,39:54,131.0,133.7,120.7,118.8,10.3,14.9,0.115,1.0,8.3,0.119,0.27,0.19,8.3,0.667,0.723,0.324,0.327,103.15,102.86,85.71,86.0,0.194,22023,1630166.0,0022300784
30,2023-24,"FEB 12, 2024",WAS @ DAL,L,34,11,17,0.647,1,3,0.333,2,6,0.333,1,6,7,3,0,1,5,3,25,1,1,0022300768,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,33:56,93.2,96.3,96.4,96.2,-3.2,0.0,0.143,0.6,11.1,0.024,0.14,0.083,18.5,0.676,0.636,0.273,0.277,114.14,112.44,93.7,80.0,0.125,22023,1630166.0,0022300768
31,2023-24,"FEB 10, 2024",WAS vs. PHI,L,39,9,14,0.643,1,4,0.25,2,2,1.0,0,13,13,5,0,1,5,2,21,-2,1,0022300753,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,39:17,108.3,109.2,108.5,110.2,-0.3,-1.0,0.185,1.0,20.0,0.0,0.289,0.167,20.0,0.679,0.706,0.217,0.22,108.17,106.9,89.08,87.0,0.154,22023,1630166.0,0022300753
32,2023-24,"FEB 09, 2024",WAS @ BOS,L,42,7,10,0.7,3,5,0.6,7,8,0.875,0,11,11,4,2,0,3,5,24,12,1,0022300743,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,41:47,126.2,128.1,121.1,114.4,5.1,13.7,0.108,1.33,20.0,0.0,0.289,0.139,15.0,0.85,0.888,0.155,0.156,108.65,110.86,92.38,96.0,0.127,22023,1630166.0,0022300743
33,2023-24,"FEB 07, 2024",WAS vs. CLE,L,20,3,10,0.3,1,3,0.333,2,4,0.5,2,6,8,3,0,0,2,0,9,-10,1,0022300728,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,19:59,108.1,102.3,122.0,117.0,-13.9,-14.7,0.2,1.5,17.6,0.077,0.286,0.17,11.8,0.35,0.383,0.269,0.288,104.13,109.27,91.06,44.0,0.077,22023,1630166.0,0022300728
34,2023-24,"FEB 04, 2024",WAS vs. PHX,L,25,10,13,0.769,3,5,0.6,1,4,0.25,1,2,3,1,1,1,5,3,24,-15,1,0022300705,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:03,111.9,111.9,140.6,142.1,-28.7,-30.2,0.056,0.2,4.8,0.048,0.1,0.073,23.8,0.885,0.813,0.308,0.318,111.67,111.14,92.61,59.0,0.1,22023,1630166.0,0022300705
35,2023-24,"FEB 02, 2024",WAS vs. MIA,L,35,6,8,0.75,1,2,0.5,2,3,0.667,1,7,8,2,0,0,3,5,15,-1,1,0022300689,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,34:59,102.3,104.1,106.1,108.3,-3.8,-4.3,0.083,0.67,14.3,0.025,0.171,0.099,21.4,0.813,0.805,0.152,0.153,102.08,100.16,83.47,74.0,0.103,22023,1630166.0,0022300689
36,2023-24,"JAN 31, 2024",WAS vs. LAC,L,26,5,11,0.455,1,2,0.5,2,3,0.667,0,5,5,3,1,1,2,2,13,-33,1,0022300676,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:21,90.6,89.8,148.9,148.3,-58.3,-58.4,0.176,1.5,17.6,0.0,0.192,0.094,11.8,0.5,0.528,0.215,0.224,105.93,106.59,88.82,59.0,0.086,22023,1630166.0,0022300676
37,2023-24,"JAN 29, 2024",WAS @ SAS,W,25,3,6,0.5,0,0,0.0,3,5,0.6,2,6,8,5,1,1,3,3,9,-13,1,0022300665,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:09,106.3,107.3,131.3,128.6,-24.9,-21.3,0.263,1.67,31.3,0.087,0.261,0.174,18.8,0.5,0.549,0.177,0.179,105.26,105.91,88.26,55.0,0.089,22023,1630166.0,0022300665
38,2023-24,"JAN 27, 2024",WAS @ DET,W,24,4,8,0.5,1,1,1.0,1,2,0.5,1,4,5,2,0,1,0,3,10,18,1,0022300642,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:51,132.1,134.0,97.2,94.2,34.9,39.8,0.095,0.0,18.2,0.038,0.16,0.098,0.0,0.563,0.563,0.15,0.153,101.76,102.64,85.53,50.0,0.094,22023,1630166.0,0022300642
39,2023-24,"JAN 25, 2024",WAS vs. UTA,L,27,5,9,0.556,1,1,1.0,2,2,1.0,0,6,6,5,1,1,3,1,13,-1,1,0022300628,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:07,121.0,118.6,116.9,120.3,4.2,-1.7,0.217,1.67,27.8,0.0,0.207,0.115,16.7,0.611,0.658,0.206,0.217,104.97,104.44,87.03,59.0,0.116,22023,1630166.0,0022300628
40,2023-24,"JAN 24, 2024",WAS vs. MIN,L,38,7,12,0.583,4,5,0.8,6,6,1.0,0,6,6,6,0,0,2,3,24,-16,1,0022300620,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,37:33,98.4,95.1,112.7,113.3,-14.2,-18.1,0.3,3.0,27.3,0.0,0.125,0.074,9.1,0.75,0.82,0.184,0.19,103.99,105.47,87.89,82.0,0.177,22023,1630166.0,0022300620
41,2023-24,"JAN 21, 2024",WAS vs. DEN,L,18,1,5,0.2,0,1,0.0,2,4,0.5,0,8,8,3,0,1,2,1,4,-2,1,0022300602,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,18:24,95.3,97.6,103.3,102.4,-8.0,-4.9,0.2,1.5,27.3,0.0,0.4,0.195,18.2,0.2,0.296,0.178,0.182,107.74,106.96,89.13,41.0,0.078,22023,1630166.0,0022300602
42,2023-24,"JAN 20, 2024",WAS vs. SAS,L,32,7,11,0.636,1,3,0.333,1,1,1.0,0,7,7,4,1,0,1,2,16,8,1,0022300594,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,32:30,120.2,123.0,111.4,113.7,8.7,9.3,0.138,4.0,25.0,0.0,0.206,0.097,6.3,0.682,0.699,0.138,0.142,110.93,108.56,90.47,74.0,0.126,22023,1630166.0,0022300594
43,2023-24,"JAN 18, 2024",WAS @ NYK,L,26,5,13,0.385,0,3,0.0,5,5,1.0,2,6,8,1,0,0,2,6,15,-16,1,0022300579,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:13,88.7,86.7,110.6,109.7,-21.9,-23.0,0.077,0.5,5.6,0.061,0.214,0.131,11.1,0.385,0.493,0.25,0.255,109.9,111.66,93.05,60.0,0.067,22023,1630166.0,0022300579
44,2023-24,"JAN 15, 2024",WAS vs. DET,L,28,4,8,0.5,1,2,0.5,3,4,0.75,0,2,2,4,0,2,3,1,12,-2,1,0022300558,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:33,113.4,115.8,111.4,115.3,2.0,0.5,0.182,1.33,23.5,0.0,0.087,0.038,17.6,0.563,0.615,0.206,0.209,103.88,101.05,84.21,57.0,0.074,22023,1630166.0,0022300558
45,2023-24,"JAN 13, 2024",WAS @ ATL,W,37,7,12,0.583,1,2,0.5,4,5,0.8,1,13,14,9,1,1,3,5,19,11,1,0022300543,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,37:07,103.8,107.3,90.4,91.7,13.4,15.7,0.375,3.0,34.6,0.023,0.228,0.139,11.5,0.625,0.669,0.179,0.179,109.92,107.34,89.45,82.0,0.206,22023,1630166.0,0022300543
46,2023-24,"JAN 10, 2024",WAS @ IND,L,25,4,10,0.4,1,3,0.333,6,7,0.857,0,5,5,1,1,0,1,5,15,2,1,0022300520,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,24:34,96.9,98.0,93.0,88.9,3.9,9.2,0.071,1.0,6.7,0.0,0.185,0.093,6.7,0.45,0.573,0.255,0.256,100.86,102.58,85.48,51.0,0.102,22023,1630166.0,0022300520
